,ID,age,job,marital,education,default,balance,housing,loan,subscribed
24586,20675,33,management,married,tertiary,no,621,no,no,no
24587,44008,36,management,married,tertiary,no,1790,yes,no,no
24588,32778,35,blue-collar,married,secondary,no,2200,yes,no,no
24589,29290,46,management,divorced,tertiary,no,665,yes,no,no
24590,15017,43,entrepreneur,married,secondary,no,556,yes,no,no
24591,43390,34,blue-collar,married,primary,no,1666,yes,no,no
24592,8482,38,technician,married,secondary,no,27,yes,no,no
24593,42702,21,student,single,primary,no,423,no,no,yes
24594,32018,39,services,married,secondary,no,554,yes,no,no
24595,15721,40,blue-collar,married,primary,no,0,yes,no,yes
24596,1658,26,blue-collar,single,secondary,no,100,yes,no,no
24597,20887,32,technician,married,secondary,no,5122,no,no,no
24598,22532,32,management,married,tertiary,no,141,yes,yes,no
24599,31675,65,retired,married,primary,no,3713,no,no,no
24600,38348,36,services,married,secondary,no,647,yes,yes,no
24601,29682,56,unemployed,divorced,primary,no,802,no,no,no
24602,16538,51,management,married,tertiary,no,22557,yes,no,no
24603,6914,51,services,divorced,secondary,no,-245,yes,yes,no
24604,8439,38,management,married,tertiary,no,1221,yes,no,no
24605,17865,57,retired,married,primary,no,2927,no,yes,no
24606,15796,38,blue-collar,married,primary,no,-41,yes,no,no
24607,2644,35,technician,divorced,secondary,no,556,yes,no,no
24608,36018,29,blue-collar,married,secondary,no,37,yes,no,no
24609,13149,28,blue-collar,married,secondary,no,2322,no,no,no
24610,4237,40,services,single,secondary,no,464,yes,yes,no
24611,37586,55,self-employed,married,secondary,no,203,yes,no,no
24612,34363,25,unemployed,married,secondary,no,715,no,no,no
24613,28517,27,management,single,tertiary,no,170,no,no,no
24614,33006,47,management,married,tertiary,no,6637,yes,no,no
24615,13710,52,admin.,married,secondary,no,3422,no,no,no
24616,14716,30,management,married,tertiary,no,11,no,no,no
24617,44034,45,technician,married,tertiary,no,2699,yes,no,no
24618,40730,57,entrepreneur,married,secondary,no,905,no,no,no
24619,4596,32,admin.,divorced,secondary,no,138,yes,yes,no
24620,36206,51,blue-collar,divorced,primary,no,602,yes,no,no
24621,18361,57,entrepreneur,married,unknown,no,20584,no,no,no
24622,14585,56,unemployed,divorced,primary,no,109,no,no,no
24623,1070,39,management,single,unknown,no,2887,yes,no,no
24624,4339,24,admin.,single,secondary,no,1019,yes,no,no
24625,28791,51,entrepreneur,single,tertiary,no,0,no,no,no
24626,14026,40,admin.,married,secondary,no,149,yes,no,no
24627,28191,32,services,single,secondary,no,486,no,no,yes
24628,39910,56,management,divorced,tertiary,no,659,no,yes,no
24629,23183,48,management,married,tertiary,no,567,no,no,no
24630,21748,39,management,married,tertiary,no,218,no,no,no
24631,4255,23,blue-collar,single,secondary,no,525,yes,no,no
24632,25802,54,housemaid,married,tertiary,no,440,no,no,no
24633,25409,48,blue-collar,married,primary,no,214,yes,yes,no
24634,13905,44,technician,married,secondary,no,2316,yes,no,no
24635,5469,32,management,married,tertiary,no,1651,yes,no,no
24636,5854,33,blue-collar,married,primary,no,2720,yes,no,no
24637,3713,40,services,married,secondary,no,446,yes,no,yes
24638,44360,34,unemployed,married,tertiary,no,822,no,no,no
24639,6298,53,self-employed,married,primary,no,6,yes,no,no
24640,35278,32,blue-collar,married,primary,no,39,yes,no,no
24641,1529,32,unemployed,single,secondary,no,177,yes,no,no
24642,16077,27,blue-collar,single,secondary,no,-247,no,yes,no
24643,13045,56,blue-collar,divorced,primary,no,12,no,no,no
24644,15873,36,admin.,married,tertiary,no,289,no,no,no
24645,25767,54,self-employed,divorced,tertiary,no,1323,no,no,no
24646,32858,26,self-employed,single,tertiary,no,3044,yes,yes,no
24647,31993,40,services,married,secondary,no,1293,yes,no,no
24648,13086,36,management,married,tertiary,no,128,no,no,no
24649,26502,32,services,single,secondary,no,2478,no,yes,no
24650,28666,30,technician,single,tertiary,no,6683,no,no,no
24651,17906,42,technician,single,secondary,no,746,no,no,no
24652,27712,50,admin.,divorced,secondary,no,797,yes,no,no
24653,34751,40,blue-collar,married,primary,no,-234,yes,no,no
24654,42436,25,blue-collar,single,secondary,no,1163,no,no,no
24655,27321,31,management,single,tertiary,no,6542,yes,no,no
24656,28714,34,technician,divorced,unknown,no,975,yes,no,no
24657,16935,58,blue-collar,married,secondary,no,144,no,yes,no
24658,16815,50,blue-collar,divorced,secondary,no,-54,no,no,no
24659,2474,47,admin.,married,secondary,no,3960,yes,no,no
24660,37430,42,blue-collar,married,secondary,no,-336,yes,no,no
24661,37593,26,blue-collar,single,primary,no,619,yes,yes,no
24662,11102,42,entrepreneur,divorced,secondary,no,31,no,no,no
24663,15369,43,management,married,tertiary,no,0,no,no,no
24664,19679,52,management,divorced,tertiary,no,-803,yes,no,no
24665,12498,22,student,single,secondary,no,280,yes,no,no
24666,20236,60,retired,married,secondary,no,-240,no,no,no
24667,43783,33,management,single,tertiary,no,576,no,no,no
24668,30764,33,blue-collar,single,tertiary,no,350,yes,no,no
24669,23567,50,technician,married,secondary,no,-997,no,yes,no
24670,3401,30,technician,married,tertiary,no,-256,yes,no,no
24671,1031,37,management,married,tertiary,no,308,yes,no,no
24672,15123,32,technician,married,secondary,no,348,yes,no,yes
24673,21201,51,management,married,tertiary,no,7197,no,no,no
24674,35103,20,student,single,secondary,no,602,yes,no,no
24675,34306,32,technician,single,secondary,no,945,no,no,no
24676,24134,43,services,married,secondary,no,94,yes,yes,no
24677,7157,58,retired,married,secondary,no,32948,no,no,no
24678,8021,32,management,single,secondary,no,249,yes,no,no
24679,38243,59,management,married,primary,no,2345,yes,no,no
24680,35948,56,blue-collar,single,primary,no,39,yes,no,no
24681,40147,28,management,single,tertiary,no,874,yes,no,yes
24682,38572,33,technician,married,secondary,no,-204,no,no,no
24683,28631,54,admin.,married,secondary,no,263,no,yes,no
24684,27738,48,unemployed,married,tertiary,no,641,no,no,no
24685,12912,26,admin.,married,secondary,no,383,yes,yes,no
24686,31354,22,student,single,secondary,no,2139,no,no,no
24687,17032,51,unemployed,married,primary,no,1162,yes,no,yes
24688,10476,45,services,married,primary,no,7811,no,no,no
24689,14330,48,management,married,tertiary,no,308,yes,no,no
24690,27500,45,management,single,tertiary,no,207,no,no,no
24691,3634,27,technician,married,secondary,no,7,yes,no,no
24692,4098,40,blue-collar,married,primary,no,3736,yes,no,no
24693,37746,33,blue-collar,single,secondary,no,142,yes,no,no
24694,19988,57,management,married,tertiary,no,1963,no,yes,no
24695,29134,34,management,married,tertiary,no,926,no,yes,no
24696,13859,33,blue-collar,single,secondary,no,-84,no,no,no
24697,43468,35,technician,single,tertiary,no,670,no,no,yes
24698,24753,36,housemaid,married,primary,no,4324,yes,no,no
24699,7183,50,technician,married,secondary,no,841,yes,no,no
24700,29954,41,unemployed,married,tertiary,no,28,yes,no,no
24701,921,44,admin.,married,secondary,no,58544,yes,no,no
24702,42242,51,management,married,tertiary,no,346,no,no,yes
24703,11337,45,management,married,tertiary,no,-687,yes,yes,no
24704,9397,38,admin.,single,secondary,no,3823,no,no,no
24705,9322,56,management,divorced,tertiary,no,0,no,no,no
24706,35643,39,admin.,single,secondary,no,2749,yes,no,no
24707,26444,56,technician,married,secondary,no,23,no,no,yes
24708,29385,49,technician,married,secondary,no,1811,yes,yes,no
24709,43368,72,retired,married,primary,no,0,no,no,no
24710,28226,40,admin.,single,secondary,no,956,yes,no,no
24711,15059,48,blue-collar,married,secondary,no,1513,no,yes,no
24712,26342,47,blue-collar,single,secondary,no,1976,no,yes,no
24713,978,33,management,single,tertiary,no,54,no,no,no
24714,13378,38,blue-collar,married,secondary,no,121,yes,yes,no
24715,5094,35,services,married,secondary,no,1317,yes,no,no
24716,7083,34,services,single,secondary,no,34,yes,yes,no
24717,17027,28,management,single,tertiary,no,231,yes,yes,no
24718,38254,33,blue-collar,single,secondary,no,1211,yes,no,no
24719,20337,52,admin.,married,secondary,no,7742,no,no,no
24720,44430,42,management,married,tertiary,no,372,yes,no,yes
24721,28985,40,admin.,married,secondary,no,5,no,no,no
24722,30835,39,services,married,secondary,no,208,no,yes,no
24723,6844,41,blue-collar,single,secondary,no,1621,yes,no,no
24724,6868,51,technician,married,secondary,no,271,yes,no,no
24725,10713,41,management,divorced,secondary,no,0,no,no,no
24726,27544,55,management,single,tertiary,no,4847,yes,no,no
24727,7576,51,entrepreneur,married,tertiary,no,267,yes,no,no
24728,12928,58,technician,divorced,secondary,no,-354,yes,yes,no
24729,35899,46,blue-collar,married,secondary,no,-70,yes,no,no
24730,14277,33,blue-collar,single,secondary,no,179,no,no,no
24731,42679,39,management,married,tertiary,no,2939,no,no,yes
24732,40683,34,admin.,married,tertiary,no,35,yes,no,no
24733,39067,30,admin.,single,secondary,no,219,yes,yes,no
24734,20522,59,retired,married,primary,no,0,no,no,no
24735,7290,49,technician,married,secondary,no,2497,yes,no,no
24736,20159,27,admin.,married,tertiary,no,174,yes,yes,no
24737,32269,28,services,single,secondary,no,94,yes,no,no
24738,35760,48,admin.,married,secondary,no,1131,no,yes,no
24739,36391,55,management,married,tertiary,no,42,yes,no,no
24740,9119,39,services,married,secondary,no,0,no,no,no
24741,23793,42,technician,married,secondary,no,0,no,no,no
24742,29615,24,admin.,single,secondary,no,172,no,no,no
24743,19089,54,management,married,tertiary,no,810,no,no,no
24744,17461,55,management,married,tertiary,no,655,no,no,no
24745,18399,48,services,divorced,secondary,no,105,no,no,no
24746,7621,36,management,married,tertiary,no,722,yes,no,no
24747,36541,37,management,single,tertiary,no,1148,yes,no,no
24748,32345,50,entrepreneur,married,secondary,no,854,no,no,no
24749,25065,46,unemployed,married,secondary,no,16397,no,no,no
24750,37629,37,management,single,tertiary,no,833,yes,no,no
24751,41467,53,housemaid,married,secondary,no,1182,yes,no,no
24752,33251,41,admin.,married,secondary,no,67,no,no,no
24753,4825,38,technician,married,secondary,no,0,yes,no,no
24754,38457,32,services,married,secondary,no,3268,no,no,no
24755,39015,34,blue-collar,married,unknown,no,201,yes,no,no
24756,12023,57,unknown,single,secondary,no,316,no,no,no
24757,34330,32,blue-collar,married,primary,yes,-148,yes,no,no
24758,6750,29,blue-collar,married,secondary,no,1171,yes,no,no
24759,30112,37,blue-collar,married,secondary,no,242,yes,no,no
24760,40075,32,management,married,tertiary,no,4945,no,no,yes
24761,32645,45,technician,divorced,secondary,no,976,yes,no,no
24762,39027,48,services,divorced,secondary,no,-203,yes,no,no
24763,22209,50,management,married,tertiary,no,0,no,no,no
24764,32903,33,services,married,secondary,no,-124,no,no,no
24765,24612,51,blue-collar,married,secondary,no,1414,yes,no,no
24766,28284,47,technician,divorced,secondary,no,440,no,no,no
24767,17993,38,blue-collar,married,secondary,no,1149,no,no,no
24768,7305,43,technician,married,secondary,no,5342,yes,no,no
24769,41845,31,management,married,tertiary,no,6138,no,no,yes
24770,3018,51,unemployed,married,secondary,no,760,yes,no,no
24771,26098,41,self-employed,married,secondary,no,3123,yes,no,no
24772,22468,57,retired,married,primary,no,333,no,no,no
24773,32349,27,technician,single,secondary,no,274,yes,no,no
24774,23551,45,blue-collar,married,primary,no,751,no,no,no
24775,21189,42,housemaid,married,secondary,no,327,no,no,no
24776,7494,58,self-employed,married,tertiary,no,-81,no,no,no
24777,8292,35,management,married,tertiary,no,2387,yes,yes,no
24778,9183,48,admin.,married,secondary,no,1099,no,yes,no
24779,21969,46,blue-collar,married,primary,no,620,yes,no,no
24780,2593,41,blue-collar,married,secondary,no,641,yes,no,no
24781,14686,41,blue-collar,divorced,primary,no,664,no,yes,yes
24782,40876,35,housemaid,married,tertiary,no,11219,no,no,no
24783,220,39,management,married,tertiary,no,378,yes,yes,no
24784,9062,45,blue-collar,married,unknown,no,419,no,no,no
24785,9985,35,admin.,married,secondary,no,2897,no,no,no
24786,15495,26,services,married,secondary,no,0,no,no,no
24787,15692,27,self-employed,single,tertiary,no,202,yes,no,no
24788,6345,60,technician,divorced,tertiary,no,-317,yes,no,no
24789,18892,45,self-employed,married,secondary,no,1051,no,no,no
24790,40581,32,technician,married,secondary,no,449,no,no,no
24791,26477,51,blue-collar,married,primary,no,3185,yes,no,no
24792,8159,26,services,single,secondary,no,1050,yes,no,no
24793,24854,33,management,married,tertiary,no,0,yes,no,no
24794,21619,42,technician,divorced,secondary,no,248,no,no,no
24795,42862,37,management,married,tertiary,no,238,no,no,yes
24796,5985,48,blue-collar,married,secondary,no,2697,yes,yes,no
24797,37863,34,self-employed,single,unknown,no,687,yes,no,no
24798,26530,32,technician,single,tertiary,no,514,yes,yes,no
24799,13681,40,admin.,married,secondary,no,2621,no,yes,no
24800,35557,30,technician,single,tertiary,no,3086,yes,no,no
24801,34712,36,technician,divorced,primary,no,-127,yes,no,no
24802,37499,39,blue-collar,married,secondary,no,0,yes,no,no
24803,4886,34,technician,married,secondary,no,883,yes,no,no
24804,513,55,unemployed,divorced,secondary,no,387,yes,no,yes
24805,18795,58,blue-collar,married,secondary,no,-27,no,yes,no
24806,26312,40,management,married,primary,no,214,yes,no,no
24807,11525,50,blue-collar,married,primary,no,59,no,no,no
24808,31573,26,blue-collar,single,secondary,no,5005,no,yes,yes
24809,3675,58,retired,divorced,primary,no,6,no,no,no
24810,11988,38,blue-collar,married,secondary,no,-627,yes,yes,no
24811,25871,38,technician,single,secondary,no,884,yes,yes,no
24812,38343,30,services,single,secondary,no,-100,yes,yes,no
24813,38514,30,blue-collar,married,secondary,no,3,no,no,no
24814,18483,49,management,divorced,secondary,no,4908,no,no,no
24815,32813,49,services,married,secondary,no,29,yes,no,no
24816,7842,55,admin.,married,secondary,no,420,yes,no,no
24817,42637,34,blue-collar,married,primary,no,6718,no,no,no
24818,4431,51,housemaid,married,primary,no,492,yes,no,no
24819,40716,25,student,single,secondary,no,6400,no,no,no
24820,28161,39,admin.,married,secondary,no,272,yes,yes,no
24821,36490,39,services,married,secondary,no,2040,yes,no,no
24822,41960,73,retired,married,primary,no,796,no,no,yes
24823,30147,36,admin.,married,secondary,no,110,yes,no,no
24824,42695,58,unknown,married,tertiary,no,327,no,no,no
24825,34732,35,management,single,tertiary,no,107,yes,no,no
24826,2141,46,services,married,secondary,no,997,yes,no,no
24827,29885,27,blue-collar,married,secondary,no,77,yes,no,no
24828,38283,33,blue-collar,married,primary,no,1138,yes,yes,no
24829,18446,54,self-employed,married,secondary,no,2191,yes,no,no
24830,14543,52,entrepreneur,married,secondary,yes,-36,no,yes,no
24831,31616,40,management,married,tertiary,no,285,yes,no,no
24832,8999,40,management,single,tertiary,no,-222,yes,no,no
24833,30751,29,technician,single,tertiary,no,195,yes,yes,no
24834,44247,27,admin.,single,secondary,no,125,no,no,no
24835,11847,57,management,married,tertiary,no,-92,yes,yes,yes
24836,13590,59,self-employed,married,tertiary,no,3800,no,yes,no
24837,22393,31,technician,single,secondary,no,1,no,no,no
24838,11812,46,housemaid,married,primary,no,296,yes,no,no
24839,11635,41,housemaid,single,secondary,no,2184,no,no,no
24840,28221,53,blue-collar,married,primary,yes,-462,no,no,yes
24841,6093,47,technician,divorced,tertiary,no,48,no,no,no
24842,40530,42,management,married,secondary,no,406,yes,no,no
24843,43142,25,services,single,secondary,no,94,no,no,no
24844,35983,36,blue-collar,married,secondary,no,153,yes,no,no
24845,8745,30,admin.,divorced,secondary,no,377,yes,no,yes
24846,9316,39,self-employed,divorced,secondary,yes,-103,no,yes,no
24847,16848,39,blue-collar,married,secondary,no,276,no,yes,no
24848,29584,56,self-employed,married,tertiary,no,350,no,no,no
24849,34939,33,blue-collar,single,secondary,no,5137,yes,no,no
24850,7350,39,blue-collar,married,secondary,no,11,no,no,no
24851,17133,38,blue-collar,married,primary,no,406,yes,no,no
24852,32801,34,management,married,tertiary,no,520,yes,no,no
24853,19867,39,self-employed,divorced,tertiary,no,0,no,no,no
24854,202,48,self-employed,married,tertiary,no,7,yes,no,no
24855,6224,36,blue-collar,married,primary,no,244,yes,no,no
24856,15137,37,technician,married,secondary,no,101,no,no,no
24857,38628,36,services,married,secondary,no,-74,yes,no,no
24858,13441,45,technician,married,secondary,no,0,no,no,no
24859,16051,30,entrepreneur,single,tertiary,no,676,no,yes,no
24860,44029,39,management,married,tertiary,no,2939,no,no,no
24861,42169,24,technician,married,secondary,no,556,yes,no,yes
24862,3274,40,blue-collar,divorced,secondary,no,793,yes,no,no
24863,37504,35,blue-collar,married,primary,no,298,yes,no,no
24864,12570,60,blue-collar,married,primary,no,241,no,yes,no
24865,14059,53,technician,divorced,secondary,no,447,yes,yes,no
24866,1057,44,blue-collar,married,primary,no,-171,yes,no,no
24867,36770,40,management,married,tertiary,no,226,yes,no,no
24868,6893,55,retired,married,secondary,no,2193,yes,yes,no
24869,38092,30,entrepreneur,married,primary,no,386,yes,no,no
24870,31541,40,management,married,primary,no,738,yes,yes,no
24871,30280,30,services,single,primary,yes,81,yes,no,no
24872,45064,75,retired,married,tertiary,no,4912,no,no,no
24873,2536,53,retired,married,tertiary,no,1691,no,no,no
24874,37910,49,management,divorced,tertiary,no,1253,yes,no,no
24875,27820,32,unemployed,single,secondary,no,71,no,no,no
24876,3842,57,housemaid,married,primary,no,260,yes,no,no
24877,10481,41,management,divorced,tertiary,no,1401,no,no,no
24878,34549,41,management,married,secondary,no,6,no,no,no
24879,6660,30,services,married,secondary,no,419,yes,no,no
24880,17779,54,housemaid,divorced,tertiary,no,9,no,yes,no
24881,1976,48,blue-collar,married,primary,no,231,yes,no,no
24882,14145,50,management,married,tertiary,no,383,no,yes,no
24883,36763,31,blue-collar,married,secondary,no,439,yes,no,no
24884,33859,26,management,single,tertiary,no,6791,no,no,no
24885,3918,37,services,single,secondary,no,934,yes,no,no
24886,32236,37,management,single,tertiary,no,-670,yes,no,no
24887,5921,44,technician,married,secondary,no,-199,no,no,no
24888,43749,41,admin.,married,tertiary,no,1,yes,no,yes
24889,41100,73,retired,married,tertiary,no,2575,no,no,no
24890,28792,56,services,married,secondary,no,642,yes,no,no
24891,43062,59,management,married,tertiary,no,2764,no,no,no
24892,27116,43,entrepreneur,single,tertiary,no,5347,no,no,no
24893,42425,39,management,married,tertiary,no,481,no,no,yes
24894,44640,29,blue-collar,married,secondary,no,3310,no,no,no
24895,42046,30,management,single,tertiary,no,0,no,no,no
24896,1674,32,blue-collar,married,primary,no,274,yes,no,no
24897,18374,46,self-employed,married,secondary,no,390,yes,no,no
24898,11396,41,self-employed,single,unknown,no,426,yes,no,no
24899,36933,44,admin.,single,secondary,no,469,yes,yes,no
24900,42994,31,management,single,tertiary,no,533,no,no,yes
24901,16844,49,housemaid,married,primary,no,0,yes,no,no
24902,44717,65,retired,married,secondary,no,1220,no,no,no
24903,44411,78,retired,married,unknown,no,38,no,no,no
24904,6780,27,student,single,secondary,no,16173,yes,no,no
24905,29585,30,admin.,single,secondary,no,72,no,no,no
24906,14532,59,retired,married,secondary,no,1121,yes,no,no
24907,32600,46,blue-collar,married,primary,no,-175,yes,yes,no
24908,22419,30,technician,single,tertiary,no,0,no,no,no
24909,39960,27,admin.,single,secondary,no,261,yes,yes,yes
24910,38331,39,management,married,primary,no,197,yes,no,no
24911,20962,58,admin.,married,secondary,no,855,no,no,no
24912,3169,36,blue-collar,married,secondary,no,-406,yes,yes,no
24913,32149,32,services,single,secondary,no,133,no,no,yes
24914,6898,55,blue-collar,married,secondary,no,284,yes,yes,no
24915,32594,31,blue-collar,married,secondary,no,658,yes,yes,no
24916,14847,31,technician,divorced,secondary,no,105,yes,no,no
24917,2420,34,management,married,tertiary,no,1557,yes,yes,no
24918,5266,31,blue-collar,married,secondary,no,714,yes,no,no
24919,41057,36,management,married,primary,no,1506,no,no,yes
24920,12808,32,services,single,secondary,no,-1139,yes,no,no
24921,14658,29,management,married,tertiary,no,0,yes,no,no
24922,23467,56,retired,married,primary,yes,-123,no,yes,no
24923,7097,35,technician,single,tertiary,no,485,yes,no,no
24924,9996,49,housemaid,married,primary,no,3376,no,no,no
24925,23847,33,technician,married,tertiary,no,599,yes,no,no
24926,15800,29,technician,married,secondary,no,-910,yes,no,no
24927,6921,33,admin.,single,primary,no,-258,yes,no,no
24928,7773,45,management,married,tertiary,no,2022,no,no,no
24929,35936,41,admin.,married,secondary,no,752,no,yes,no
24930,41255,42,admin.,married,secondary,no,16517,no,no,no
24931,22224,35,technician,married,secondary,no,905,no,yes,no
24932,30882,44,technician,married,secondary,no,-393,no,no,no
24933,31375,31,services,married,secondary,no,447,no,no,yes
24934,38888,33,admin.,single,secondary,no,2717,yes,no,no
24935,12186,45,blue-collar,married,primary,no,-160,yes,no,no
24936,41622,47,admin.,married,secondary,no,2601,no,no,yes
24937,32507,54,blue-collar,married,primary,no,1895,yes,no,no
24938,44909,48,management,divorced,tertiary,no,-130,yes,no,no
24939,40535,55,services,married,secondary,no,0,no,no,no
24940,23020,44,management,married,tertiary,no,1752,no,no,no
24941,39739,30,admin.,married,secondary,no,0,no,no,no
24942,19880,40,technician,single,secondary,no,8259,no,no,no
24943,20378,38,services,single,secondary,no,9609,yes,no,no
24944,24288,59,technician,single,secondary,no,6284,yes,no,no
24945,9870,38,technician,single,tertiary,no,1619,no,no,no
24946,44945,24,technician,single,tertiary,no,368,no,no,no
24947,33907,27,student,single,tertiary,no,1390,no,no,no
24948,15624,44,management,divorced,tertiary,no,-90,yes,no,no
24949,44538,41,admin.,married,secondary,no,2498,no,no,yes
24950,6977,51,technician,divorced,secondary,no,0,yes,no,no
24951,3498,60,services,single,primary,no,313,yes,no,yes
24952,4278,31,blue-collar,single,secondary,no,19,yes,no,no
24953,14174,26,housemaid,single,secondary,no,93,no,no,no
24954,4684,30,services,single,secondary,no,862,yes,yes,no
24955,38756,25,services,single,secondary,no,-141,yes,no,no
24956,31255,60,retired,married,secondary,no,404,no,no,yes
24957,40601,32,services,married,unknown,no,1016,no,no,no
24958,32461,53,blue-collar,married,primary,no,241,yes,no,no
24959,1960,43,unemployed,married,primary,no,-178,yes,no,no
24960,984,46,admin.,divorced,secondary,no,207,yes,no,no
24961,44108,38,management,married,tertiary,no,2656,no,no,no
24962,2014,50,services,married,secondary,no,107,yes,no,no
24963,24747,54,technician,divorced,secondary,no,2868,no,no,no
24964,32329,32,blue-collar,single,primary,no,528,yes,no,no
24965,34100,23,technician,single,secondary,no,598,no,no,no
24966,41673,59,management,married,tertiary,no,4152,yes,no,no
24967,21141,59,retired,divorced,tertiary,no,-134,no,no,no
24968,9577,35,blue-collar,single,secondary,no,11671,no,no,no
24969,4797,31,services,married,secondary,no,289,yes,no,no
24970,35654,57,blue-collar,divorced,secondary,no,75,yes,no,no
24971,8100,31,blue-collar,single,secondary,no,334,yes,yes,no
24972,21568,47,management,divorced,tertiary,no,83,no,no,no
24973,15935,60,retired,single,secondary,no,-330,no,yes,no
24974,25393,40,admin.,divorced,secondary,no,399,yes,yes,no
24975,5085,35,blue-collar,married,primary,no,1176,yes,no,no
24976,36622,33,blue-collar,single,secondary,no,38,yes,no,no
24977,15446,28,management,single,tertiary,no,2249,yes,yes,no
24978,23598,48,housemaid,married,tertiary,no,197,no,no,no
24979,34103,25,management,single,tertiary,no,436,no,no,no
24980,16322,39,technician,divorced,secondary,no,511,no,yes,no
24981,42685,55,management,married,tertiary,no,7803,no,no,yes
24982,4277,42,services,married,primary,no,2567,yes,no,no
24983,25147,36,blue-collar,married,secondary,no,2894,yes,no,no
24984,41941,35,management,single,tertiary,no,1750,yes,no,no
24985,23015,31,management,single,tertiary,no,29,no,no,no
24986,5844,34,blue-collar,married,secondary,no,1257,yes,no,no
24987,21305,30,management,single,tertiary,no,1077,no,no,no
24988,30952,44,admin.,divorced,secondary,no,432,no,no,no
24989,8374,41,admin.,single,secondary,no,734,yes,no,no
24990,6419,35,services,married,secondary,no,843,yes,no,no
24991,6754,52,blue-collar,married,secondary,no,310,yes,no,no
24992,40702,41,admin.,married,tertiary,no,1536,no,no,yes
24993,27452,46,admin.,divorced,secondary,no,3163,no,no,no
24994,22520,41,technician,married,secondary,no,0,no,no,no
24995,2809,42,management,married,tertiary,no,877,yes,no,no
24996,28660,28,self-employed,single,secondary,no,1166,no,yes,no
24997,8687,34,services,single,primary,no,654,no,no,no
24998,2455,26,services,married,secondary,no,380,yes,no,no
24999,5364,32,management,single,tertiary,no,151,no,no,no
25000,26323,34,technician,married,tertiary,no,8077,yes,no,no
25001,12780,59,retired,divorced,secondary,no,23,no,no,no
25002,32374,37,technician,married,secondary,no,0,yes,no,no
25003,315,33,admin.,single,tertiary,no,193,no,no,no
25004,12127,44,admin.,married,secondary,no,961,no,no,no
25005,14654,33,student,single,tertiary,no,71,no,no,no
25006,7347,38,technician,divorced,secondary,no,1294,yes,no,no
25007,27331,41,entrepreneur,married,primary,no,39,yes,no,yes
25008,39855,53,management,married,unknown,no,2240,yes,no,yes
25009,5864,38,technician,divorced,tertiary,no,791,yes,no,no
25010,13953,50,blue-collar,married,primary,no,888,no,yes,no
25011,25823,52,entrepreneur,divorced,tertiary,no,3975,no,no,no
25012,7970,36,management,single,tertiary,yes,-559,yes,no,no
25013,45023,42,admin.,married,unknown,no,756,no,no,no
25014,12047,39,blue-collar,married,secondary,no,281,no,no,no
25015,2621,44,services,married,primary,no,2226,yes,yes,no
25016,17019,44,services,married,secondary,no,483,yes,no,no
25017,21609,41,technician,married,secondary,no,-1,no,yes,no
25018,26127,49,technician,married,secondary,no,0,yes,no,no
25019,3607,45,blue-collar,married,secondary,no,120,yes,yes,no
25020,24932,32,management,married,tertiary,no,258,yes,yes,no
25021,1643,35,management,married,tertiary,no,4286,yes,no,no
25022,17705,51,unknown,married,unknown,no,2642,no,no,no
25023,40167,41,unemployed,single,primary,no,216,no,no,yes
25024,13549,49,technician,single,secondary,no,-120,yes,yes,no
25025,27951,28,unemployed,single,secondary,no,1055,no,no,no
25026,8707,32,technician,single,tertiary,no,6281,yes,no,yes
25027,38027,36,management,married,tertiary,no,2178,yes,no,no
25028,8245,33,management,single,tertiary,no,21096,yes,no,no
25029,28536,26,technician,single,tertiary,no,43,yes,yes,no
25030,24982,40,blue-collar,divorced,secondary,no,701,no,no,no
25031,12071,57,retired,married,secondary,no,1794,no,yes,no
25032,15070,35,management,married,tertiary,no,0,no,no,no
25033,16008,48,housemaid,married,primary,no,380,yes,no,no
25034,157,51,blue-collar,married,unknown,no,1883,yes,no,no
25035,44257,27,admin.,married,tertiary,no,2855,no,no,yes
25036,36616,48,services,single,primary,no,1499,yes,no,no
25037,26953,54,unemployed,married,primary,no,1251,no,no,no
25038,29473,29,technician,single,secondary,no,307,yes,no,no
25039,41562,74,retired,married,primary,no,1765,no,no,yes
25040,34292,35,management,married,tertiary,no,520,yes,no,yes
25041,10521,29,technician,single,secondary,no,510,yes,no,no
25042,4595,38,self-employed,married,secondary,no,290,yes,no,no
25043,33950,34,admin.,single,secondary,no,-32,no,yes,yes
25044,30128,32,self-employed,married,tertiary,no,322,yes,no,no
25045,31178,25,admin.,single,tertiary,no,760,yes,no,no
25046,18223,40,management,married,tertiary,no,423,yes,no,no
25047,37330,29,technician,single,secondary,no,0,yes,yes,no
25048,35917,35,blue-collar,single,secondary,no,3507,yes,no,no
25049,29016,60,technician,married,secondary,no,216,yes,yes,no
25050,15199,29,management,married,tertiary,no,51,yes,no,yes
25051,33948,46,blue-collar,married,secondary,no,1603,no,no,no
25052,39214,22,management,single,tertiary,no,103,yes,no,no
25053,11526,55,blue-collar,married,primary,no,5109,no,no,no
25054,3660,53,admin.,married,primary,no,228,yes,no,no
25055,9006,35,management,married,tertiary,no,-640,yes,yes,no
25056,31035,31,admin.,single,secondary,no,554,yes,no,no
25057,16390,53,management,married,tertiary,no,267,yes,no,no
25058,40541,34,self-employed,married,tertiary,no,980,no,no,no
25059,34199,31,services,single,secondary,no,125,no,no,no
25060,644,42,technician,single,secondary,no,0,yes,no,no
25061,23372,30,management,single,tertiary,no,-218,yes,no,no
